gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
NMB1469,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.491333220284684,-33.89465510527934,0,1.0,pending,,,
NMB1470,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.50214478640335,-33.89478705261337,0,1.0,pending,,,
NMB1471,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.51295642262948,-33.89491805162712,116,1.0,pending,,,
NMB1472,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.52376812845781,-33.89504810230024,789,1.0,pending,,,
NMB1473,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.534579903383058,-33.89517720461248,1624,1.0,pending,,,
NMB1474,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.545391746899927,-33.895305358543766,1071,1.0,pending,,,
NMB1475,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.55620365850309,-33.89543256407417,1150,1.0,pending,,,
NMB1476,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.567015637687213,-33.895558821183904,1242,1.0,pending,,,
NMB1477,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.57782768394693,-33.89568412985333,605,1.0,pending,,,
NMB1478,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.58863979677686,-33.89580849006296,2847,1.0,pending,,,
NMB1479,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.59945197567161,-33.895931901793446,3418,1.0,pending,,,
NMB1480,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.610264220125757,-33.896054365025606,1662,1.0,pending,,,
NMB1481,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.61847590239699,-33.895775641597474,232,1.0,pending,,,
