gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MNG2688,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.316523697890155,-29.11121175892806,68,1.0,pending,,,
MNG2689,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.326800945781137,-29.111263745213098,155,0.799,pending,,,
MNG2794,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.121184939255883,-29.119099152593364,0,0.7397,pending,,,
MNG2795,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.131462495363888,-29.119166124663053,12,1.0,pending,,,
MNG2796,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.14174008614846,-29.119232309097168,0,1.0,pending,,,
MNG2797,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.15201771119946,-29.119297705886087,7,1.0,pending,,,
MNG2798,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.16229537010674,-29.119362315020282,730,1.0,pending,,,
MNG2799,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.17257306246014,-29.11942613649037,1399,1.0,pending,,,
MNG2800,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.182850787849496,-29.119489170287075,1188,1.0,pending,,,
MNG2801,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.193128545864635,-29.119551416401222,1128,1.0,pending,,,
MNG2802,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.203406336095373,-29.11961287482376,940,1.0,pending,,,
MNG2803,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.21368415813152,-29.119673545545755,683,1.0,pending,,,
MNG2804,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.223962011562882,-29.11973342855839,687,1.0,pending,,,
MNG2805,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.234239895979254,-29.119792523852954,426,1.0,pending,,,
MNG2806,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.24451781097042,-29.119850831420834,84,1.0,pending,,,
MNG2807,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.254795756126168,-29.11990835125358,22,1.0,pending,,,
MNG2808,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.265073731036264,-29.119965083342812,6,1.0,pending,,,
MNG2809,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.275351735290478,-29.120021027680288,28,1.0,pending,,,
MNG2810,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.28562976847856,-29.120076184257858,450,1.0,pending,,,
MNG2811,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.295907830190274,-29.12013055306751,0,1.0,pending,,,
MNG2812,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.306185920015356,-29.12018413410135,16,1.0,pending,,,
MNG2813,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.31646403754355,-29.12023692735156,0,1.0,pending,,,
